Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,2019,2020,2021,2022,2023
Lao PDR,LAO,Hungary,075,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,905263.1,1526563.1,1523263.2,1523263.2,1523263.2
Lao PDR,LAO,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8328331.4,5496799.7,5415192.4,5976374.2,5885374.2
Lao PDR,LAO,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2461206.1,2465819,2441123.1,2420959.3,2403676
Lao PDR,LAO,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6405526.2,7218944.1,7370088.8,8569659,10938341.9
Lao PDR,LAO,"Korea, Republic Of",742,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1286401.7,7666326.4,8086810.4,8009915.3,7933019.4
Lao PDR,LAO,Malaysia,751,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,9157525,10716159.7,9831909.1,9232909.1,8630909.1
Lao PDR,LAO,Nordic Development Fund,950,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2295844.7,2320881,2226683,2212758.6,2198834.2
Lao PDR,LAO,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2957037.7,2894514.6,2847528.7,2488195.3,2447195.3
Lao PDR,LAO,Other Multiple Lenders,FCW,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8528000,14286000,1435447558.5,1141491828.3,853477098.2
Lao PDR,LAO,Thailand,764,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,19054880.1,57268490.7,72383198.4,72046727.7,67331122.9
Lao PDR,LAO,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,511952064.9,1033745748.7,2467672763.5,2083285692.9,1874980552.4
Lao PDR,LAO,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,29521000,30781000,34737027.3,40158766.2,45275064.6
Lesotho,LSO,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,7133630.9,7518383.6,8091213.6,8419644,8590766.4
Lesotho,LSO,Arab Bank for Economic Dev. in Africa (BADEA),953,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2855000,2106000,2636949,2924398.6,3006956.6
Lesotho,LSO,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5098959.8,5679452.8,6381693.2,7371149.8,9733879.2
Lesotho,LSO,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,20671230.8,20551368.9,13860251.9,13405874.3,12946938.9
Lesotho,LSO,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,780382.2,84468.9,241415.8,342739.2,339057.9
Lesotho,LSO,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1088000,1022000,551111.1,550111.1,549111.1
Lesotho,LSO,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1376156.5,1507298.5,1853779.8,1970537.6,1956134.8
Lesotho,LSO,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,14435826.9,13245282.5,11875013.5,8163441.7,6999704.8
Lesotho,LSO,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2295700.4,754342.4,2732213.5,3027715,2975014.1
Lesotho,LSO,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2567000,3132000,1857637.4,1743637.4,1631637.4
Lesotho,LSO,United Arab Emirates,576,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,740639.9,2257045.6,2187526.8,2117547.2,2047567.6
Lesotho,LSO,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,75491401.2,73079643.2,72270683,73097705.6,75356554
Lesotho,LSO,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13921000,15206000,18372277.3,20991462,22542070.8
Liberia,LBR,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1388591.9,1748299.3,1835160.4,1935996.9,2643490.1
Liberia,LBR,Arab Bank for Economic Dev. in Africa (BADEA),953,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,693000,843000,800046.2,819168.6,817168.6
Liberia,LBR,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1011422.6,1070869.8,1572611.4,1572611.4,4088480.4
Liberia,LBR,Economic Community of West African States (ECOWAS),997,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,389000,377000,597263.2,581263.2,565263.2
Liberia,LBR,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5523364.7,4523677.6,4398586.4,4347502.4,4297645.5
Liberia,LBR,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,131259.9,217318.4,904383.7,919296,967008.8
Liberia,LBR,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,16150495.9,40127299.5,21007653.1,37855831.1,39342180.9
Liberia,LBR,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3237695.1,616284.9,1954441.5,1928091,1901740.5
Liberia,LBR,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,657000,1048000,140000,523857.1,519857.1
Liberia,LBR,Other Multiple Lenders,FCW,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,9355419.8,8741338.6,8024161.1,8001706.9,7979025.6
Liberia,LBR,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,619000,744666.7,842738.9,930013.6,1062835.9
Liberia,LBR,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,41709249.9,70935754.8,57369012.8,73642010.3,82015277.3
Liberia,LBR,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2215000,4571000,8111591.9,14121297.1,17726205.7
Madagascar,MDG,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8198908.4,8227454.8,13666221.8,13913203.9,14515075.9
Madagascar,MDG,Arab African International Bank,922,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2369000,1958000,2406593,2371593,2335593
Madagascar,MDG,Arab Bank for Economic Dev. in Africa (BADEA),953,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,594000,802000,1090170.8,1081170.8,1071170.8
Madagascar,MDG,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6315742.3,7177742.7,7497948.2,7413784.7,7329621.2
Madagascar,MDG,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,733357.6,2038666.7,6316729.5,6286052,10446646.8
Madagascar,MDG,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,596762.7,1995290.8,4755065.1,6118864.1,6077142.7
Madagascar,MDG,"Germany, Fed.Rep. Of",005,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,15023792.3,17228273,23450929.7,22717211.7,21985493.7
Madagascar,MDG,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1891000,1863000,1663666.7,1639666.7,1613666.7
Madagascar,MDG,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5416459.6,5379517.2,6999800.3,7252109.9,7554828.7
Madagascar,MDG,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5827940.1,9022895.9,17600080.7,26653608.2,53559263.4
Madagascar,MDG,Ireland,021,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,9683265.4,9683265.4,9683265.4
Madagascar,MDG,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,0,0,0
Madagascar,MDG,"Korea, Republic Of",742,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,715000,777000,1096523.5,1131927.2,1121927.2
Madagascar,MDG,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1926807.4,1871161,2231055.6,2191529.9,2155298.1
Madagascar,MDG,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6008000,6762000,5610017.2,5744725.9,5881677.1
Madagascar,MDG,Other Multiple Lenders,FCW,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,15646000,12030000,7800000,7800000,7800000
Madagascar,MDG,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8891000,8891000,0,0,0
Madagascar,MDG,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1009333.4,1018666.7,891988.9,884788.9,877588.9
Madagascar,MDG,Spain,050,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,170183.8,164371.8,172021.2,169567,165885.7
Madagascar,MDG,United Arab Emirates,576,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,147038.8,147038.8,147038.8
Madagascar,MDG,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,118228287.6,124647040.6,170999969.9,191313362.8,227001602.1
Madagascar,MDG,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,36895000,37440000,57920853.5,68113254.7,72680418
Malawi,MWI,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5535023.1,6759161.9,10398065.4,10909027.9,11823029.3
Malawi,MWI,Arab Bank for Economic Dev. in Africa (BADEA),953,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2470000,2092000,3128731.5,3283499.2,3438500.7
Malawi,MWI,Belgium,002,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,92929.3,95883.6,154410.1,153183,151955.9
Malawi,MWI,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,14964709.9,17326340.6,22321658.4,21961132.4,22393590
Malawi,MWI,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1818279.1,1398301.7,1660171.9,2077358,2927286.6
Malawi,MWI,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,12876000,12557000,9214854.9,10291854.9,10171854.9
Malawi,MWI,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4337103.9,2590492.1,4936711.2,5600962.9,5557755.1
Malawi,MWI,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,17334598.5,24948439.8,20931421.6,37173329.1,32213044.5
Malawi,MWI,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,7414091.2,3647621,3707847.2,3665027.6,3626687.7
Malawi,MWI,Nordic Development Fund,950,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1435086.4,1371720.3,1302670.2,1294028.6,1287253.6
Malawi,MWI,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,12865000,7929000,6974538.2,6886538.2,6793538.2
Malawi,MWI,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,800800,1328800,836785.1,1099931.8,1269111.8
Malawi,MWI,United Arab Emirates,576,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,860177,738461.5,381799.3,379893.3,378259.5
Malawi,MWI,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,98536798.4,103397222.5,113616654.2,138860656.8,141404333.1
Malawi,MWI,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13041000,14775000,27666989.2,34084889.9,39372465.3
Maldives,MDV,Asian Dev. Bank   ,915,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,6599000,6715000,7267029.6,7177733,7088436.1
Maldives,MDV,Belgium,002,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,201533.4,0,216415.8,216415.8,216415.8
Maldives,MDV,Bondholders,BND,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,23000000,23000000,23000000,264250000,102750000
Maldives,MDV,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,47906437.1,98614091.8,144145152.9,143478886.3,140314909.7
Maldives,MDV,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4106803,3018048.6,813350.8,799852.7,787581.7
Maldives,MDV,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1812681,916601,2207377.6,2185289.8,2165656.2
Maldives,MDV,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,120604000,13781000,166839386.9,144528386.9,142841386.9
Maldives,MDV,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,536092.9,536330.9,556586.2,553705.8,553705.8
Maldives,MDV,Islamic Dev. Bank,976,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,162856243.7,73421448.8,5438313.9,5357822.6,5204758.4
Maldives,MDV,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1266075.5,693208.7,956435.3,946785.5,946785.5
Maldives,MDV,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2460384.8,894761.1,2750627,3275680.5,3239448.6
Maldives,MDV,Nordic Development Fund,950,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,555336.5,562745,618601.8,613693.4,607557.9
Maldives,MDV,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5968000,8560000,8007937.8,7820937.8,7629937.8
Maldives,MDV,Other Multiple Lenders,FCW,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,45939000,12421000,34046041.1,29757931.5,17830547.9
Maldives,MDV,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3625066.5,2048266.6,15685518.8,12106812.2,6913412.2
Maldives,MDV,Singapore,761,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3946000,14337000,23630000,23051000,11429000
Maldives,MDV,Sri Lanka,640,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,14141000,10005000,5544333.3,3030333.3,2923333.3
Maldives,MDV,United Arab Emirates,576,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1515044.3,4269843.4,895468.7,876952.7,857892.1
Maldives,MDV,United Kingdom,012,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,531000,1094000,8657400,8396400,4091200
Maldives,MDV,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,458097919.3,285335327.5,456095134.6,662956866.3,462901929.1
Maldives,MDV,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3463000,3942000,4444899.3,4429496.5,4409213.2
Mali,MLI,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,11563307,12749350.3,22856187.1,24120750,25618309.3
Mali,MLI,Arab Bank for Economic Dev. in Africa (BADEA),953,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1791050.5,4698112.3,4375821.2,4339020.4,4301219.5
Mali,MLI,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,33255787.4,37425268.4,50123893.8,52624864,63590458.1
Mali,MLI,Economic Community of West African States (ECOWAS),997,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1797351.1,4229323.4,4679106.7,5217486.4,5122670.5
Mali,MLI,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5469326.3,4047254.8,3792069.2,3739303.9,3686538.6
Mali,MLI,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2689351.3,6514373.5,14097899.7,15872695.3,20242492.8
Mali,MLI,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8472665.2,11789946.5,17091644.3,16893644.3,16700644.3
Mali,MLI,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,8902098.5,5725315.8,6220801.6,6155989.8,6091177.6
Mali,MLI,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,20294164.2,24350813.9,19299496.7,24484436.1,38685409.1
Mali,MLI,Islamic Dev. Bank,976,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,51912180.7,48854845.6,38195849.4,35168979.8,31300319.9
Mali,MLI,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1607319.7,1156005.2,7536582.5,8424812.6,7910978.6
Mali,MLI,Libya,133,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2693000,2814000,48000,1113666.7,1100666.7
Mali,MLI,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4512194.5,5444293.3,7354650.3,4016983.7,3198650.3
Mali,MLI,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,7265877,4630258.4,7731871.3,7997827,7344760.4
Mali,MLI,United Arab Emirates,576,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1647787.6,5362473.1,3855545.6,3838663.4,3822325.7
Mali,MLI,West African Development Bank - BOAD,957,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,15966899,25653262.5,28968408.3,28566345.2,28372278.3
Mali,MLI,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,213690347.7,245125758.5,296174056.9,309784460.1,338060094.8
Mali,MLI,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,31013000,38372000,58933260,66018319.9,69785604.9
Mauritania,MRT,African Dev. Bank         ,913,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,24306572.4,23388204.6,21676664.5,21906602.2,22104970.5
Mauritania,MRT,Arab Fund for Economic & Social Development,921,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,71520662.5,44663507.1,92960079.4,112167822.3,118595265.8
Mauritania,MRT,Brazil,431,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,-1000,0,0
Mauritania,MRT,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,30999322.9,15322148.1,31517442.3,36324096,35734339.4
Mauritania,MRT,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,17486488.5,5833118.7,19104949.8,18055917.3,17003203.5
Mauritania,MRT,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,22775776.9,14142076.2,23447304.7,23672068.7,23621950.6
Mauritania,MRT,"Germany, Fed.Rep. Of",005,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,21312226.7,20196000,26428458.7,12760635.9,208448
Mauritania,MRT,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5966000,3712000,9337862.7,13943800.5,13619800.5
Mauritania,MRT,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3054901.7,3059175.9,3332454.4,3305089.1,3280604.4
Mauritania,MRT,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,22202268.8,20262161.9,14310507.5,9540338.3,8745310.1
Mauritania,MRT,Iraq,543,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3922000,1232000,2504500,2488500,2472500
Mauritania,MRT,Islamic Dev. Bank,976,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,46281743.9,78177542.3,54235458.3,52653830.4,50618048.9
Mauritania,MRT,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,14703022.4,3951317.4,13090039.1,17359113.3,18309623.1
Mauritania,MRT,Libya,133,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,10333000,8474000,10252250,10041250,9831250
Mauritania,MRT,OPEC Fund for International Dev.,951,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4455000,4902000,5035587.6,3909587.6,4031887.6
Mauritania,MRT,Saudi Arabia,566,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,19395466.7,5901866.8,96323161.6,99274801.5,97196621.9
Mauritania,MRT,Spain,050,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4179867.7,523935.1,3827723.4,4846598.9,4779789.7
Mauritania,MRT,United Arab Emirates,576,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3780258.6,1421102.8,1415099.2,1397672.3,1380245.5
Mauritania,MRT,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,382470716,292688644.3,475115730.5,472028342.1,449775621.5
Mauritania,MRT,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,9810000,10428000,16601493.2,17466263.4,18241762
Moldova,MDA,Austria,001,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,696409.9,2026110.5,3649350.3,2387891.5,2385437.3
Moldova,MDA,Council of Europe,926,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3449580.2,3581935.1,2572882,2593063.1,2589432.8
Moldova,MDA,European Bank for Reconstruction and Dev. (EBRD),990,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,17989888.7,20302198.4,26463786.9,26270886.4,24316504.2
Moldova,MDA,European Development Fund (EDF),918,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,170183.8,22829.4,548424.6,548424.6,548424.6
Moldova,MDA,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,12936205.2,16666614.3,56576741.1,55778741.5,53792066.6
Moldova,MDA,"Germany, Fed.Rep. Of",005,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2368017.4,2882213.5,342023.1,339568.9,338341.8
Moldova,MDA,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2047967.5,2116091.9,2782971.6,3028728.9,3009766.5
Moldova,MDA,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,86554167.7,77990864.9,54239203.9,36571401.3,62801705.5
Moldova,MDA,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1247726.5,1648712.6,2088477,2726730.9,2740048.4
Moldova,MDA,Other Multiple Lenders,FCW,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,422243000,494102000,1107890570,785622290,677122470
Moldova,MDA,Poland,076,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,0,0,28094.1,28094.1,28094.1
Moldova,MDA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4938000,4815000,5268519.9,6629146.7,608833.3
Moldova,MDA,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,633053006.1,713525515.4,1340131912.3,991596671.2,885592166.1
Moldova,MDA,World Bank-IBRD                         ,901,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2390000,3572000,4801124.2,5977904.6,5963555.9
Moldova,MDA,World Bank-IDA                         ,905,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,22063000,29485000,45981951.8,47150735.5,48566462.1
Mongolia,MNG,Asian Dev. Bank   ,915,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,72245000,95326000,114171009.9,118835988.4,135897194.5
Mongolia,MNG,Austria,001,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,657222.7,1509024.4,2943627,3819582.6,3787678
Mongolia,MNG,Bondholders,BND,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,847484000,606912000,1031252434.8,2295217565.2,768578347.8
Mongolia,MNG,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,12233000,29524000,73101093.4,77704555,80946593.4
Mongolia,MNG,European Investment Bank,919,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,291103.8,323036.2,2894183.5,2859824.7,2827920.1
Mongolia,MNG,France,004,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,743434.3,1042162.8,1360913,1349869.1,1343733.6
Mongolia,MNG,"Germany, Fed.Rep. Of",005,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,4481879,4624097.7,5144259.9,5449822.2,5418212.4
Mongolia,MNG,India,646,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,37000,733000,1737263.2,1737263.2,2780398.9
Mongolia,MNG,International Fund for Agricultural Dev. (IFAD),988,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1041789.2,508469.5,1138063.9,1298797.7,1434939.2
Mongolia,MNG,International Monetary Fund                 ,907,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,5714642.1,4962105.2,9643993.8,32255915.5,69673593.7
Mongolia,MNG,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,34059650.6,41119692.2,41322418.6,38784543.4,49151418.4
Mongolia,MNG,"Korea, Republic Of",742,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3975125.9,4605265.7,3917443.8,4111585.6,4317023.9
Mongolia,MNG,Kuwait,552,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2812809.4,4757908.4,4474323.9,4395272.6,4306339.7
Mongolia,MNG,Nordic Development Fund,950,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1061844.1,1061957.6,1492840.8,1484838.6,1476623.5
Mongolia,MNG,Other Multiple Lenders,FCW,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,10639464000,970694000,6128542684.7,4341346815.4,3760994097.5
Mongolia,MNG,Poland,076,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1119.6,272811.5,46629.8,46629.8,46629.8
Mongolia,MNG,Spain,050,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1087160.8,1094670.4,871486.4,862896.7,854307
Mongolia,MNG,United Arab Emirates,576,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,835670.5,722123.9,780667.1,762423.4,744452
Mongolia,MNG,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,11726628944.3,1901373865.3,7519126400.9,6970172177.1,4937364857.6
